PCT_LACCESS_POP10,PCT_LACCESS_LOWI10,PCT_LACCESS_SENIORS10,REDEMP_SNAPS11,SNAP_PART_RATE07,SNAP_PART_RATE09,PCT_NSLP11,PCH_NSLP_09_11,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,PCT_ADULTPA09,PCT_HSPA09,y2,y1,RECFAC09,PCH_RECFAC_07_09,RECFACPTH09,PCH_RECFACPTH_07_09,FOODINSEC_99_01,FOODINSEC_06_08,FMRKT09,FMRKTPTH09,PCH_FMRKTPTH_09_12,SLHOUSE07,CSA07,AGRITRSM_OPS07,AGRITRSM_RCT07,FARM_TO_SCHOOL,SODATAX_STORES11,SODATAX_VENDM11,CHIPSTAX_STORES11,CHIPSTAX_VENDM11,FOOD_TAX11,FFR09,PCH_FFR_07_09,FFRPTH09,PCH_FFRPTH_07_09,FSR09,PCH_FSR_07_09,FSRPTH09,PCH_FSRPTH_07_09,PC_FFRSALES07,PC_FSRSALES02,PC_FSRSALES07,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC10,POVRATE10,PERPOV00,CHILDPOVRATE10,PERCHLDPOV00,METRO00,POPLOSS00,PCH_GROC_07_09,GROCPTH09,PCH_GROCPTH_07_09,SUPERCPTH09,PCH_SUPERCPTH_07_09,CONVSPTH09,PCH_CONVSPTH_07_09,SPECSPTH09,PCH_SPECSPTH_07_09,SNAPSPTH08,WICS08,WICSPTH08
18.22902213,1.736675685,1.409281509,368509.5018,69,76,10.60960645,0.090176318,17.65498652,6.293800539,0.793241251,2.261646531,1.138312513,68.2,23.8,7.2,30.5,5,0,0.111759315,-1.017009768,8.4,10.1,5,0.111759315,-45.75995151,0,1,3,,1,5,5,0,0,0,18,5.882352941,0.402333535,4.805519069,29,3.571428571,0.648204028,2.518097026,510.5596443,456,558.8067883,92.55477732,0.48191787,3.451022033,2.097159543,0.365522452,0.028588348,11.4863899,27.03232525,62173,5.4,0,7.8,0,1,0,33.33333333,0.178814904,31.97732031,0.044703726,97.96598046,0.357629808,-1.017009768,0.044703726,-1.017009768,0.313,10,0.223878926
18.18777722,5.405650425,2.5377286,267220.5039,69,76,10.60960645,0.090176318,27.61202369,11.54318918,0.793241251,2.261646531,1.138312513,68.2,23.8,9.1,31.6,8,-20,0.131993598,-20.85927833,8.4,10.1,2,0.0329984,-3.455032018,2,9,7,,0,5,5,0,0,0,26,30,0.428979195,28.60367272,44,-15.38461538,0.725964791,-16.29346746,510.5596443,456,558.8067883,94.57341985,1.539693984,1.281743171,1.233677802,0.435792678,0.017623969,14.31546904,23.56645037,46479,12.3,0,18.8,0,1,0,0,0.197990397,-1.074097906,0.0164992,-1.074097906,0.544473593,2.017336534,0.082495999,23.65737762,0.43,12,0.199051189
8.861627702,2.989561118,1.661114242,83762.51389,69,76,10.60960645,0.090176318,32.88854003,15.34536892,0.793241251,2.261646531,1.138312513,68.2,23.8,8.2,31.2,0,-100,0,-100,8.4,10.1,4,0.119667325,44.3181164,3,10,10,10000,1,5,5,0,0,0,9,-10,0.269251481,-10.02154012,27,3.846153846,0.807754443,3.821299863,510.5596443,456,558.8067883,94.7391179,0.210435284,3.724416258,0.366099741,0.469876045,0.020178726,15.60392044,29.08907466,40136,14.8,0,23.9,0,0,0,-11.11111111,0.23933465,-11.1323853,0,0,0.478669299,-11.1323853,0.119667325,-20.01914677,0.328,8,0.238834488
5.924890317,1.731697679,0.961746983,222764.592,69,76,10.60960645,0.090176318,19.96603133,6.935270806,0.793241251,2.261646531,1.138312513,68.2,23.8,8.4,30.7,3,-25,0.054377379,-25.14410005,8.4,10.1,4,0.072503172,118.1245497,1,3,16,333000,0,5,5,0,0,0,30,0,0.54377379,-0.192133406,62,-8.823529412,1.123799166,-8.99870987,510.5596443,456,558.8067883,94.36067074,1.226400155,2.540777365,0.524343251,0.409973079,0.042228987,14.59363398,23.34383193,54304,9.5,0,13.6,0,1,0,-10,0.163132137,-10.17292007,0.036251586,-0.192133406,0.54377379,-14.45040006,0.108754758,19.76943991,0.417,10,0.181359836
34.56787944,13.22945975,7.048286789,168275.8619,69,76,10.60960645,0.090176318,37.63724199,15.54677207,0.793241251,2.261646531,1.138312513,68.2,23.8,9.6,28.3,1,0,0.059769291,0.986193294,8.4,10.1,2,0.119538581,100.2034223,0,8,5,7000,0,5,5,0,0,0,6,-25,0.358615743,-24.26035503,14,-17.64705882,0.836770068,-16.83489964,510.5596443,456,558.8067883,96.07666426,1.73035328,0.901225667,0.37851478,0.21629416,0.018024513,18.39701995,22.37442922,37649,14.3,0,21.2,0,0,0,-14.28571429,0.358615743,-13.44040575,0.059769291,0.986193294,0.657462196,0.986193294,0.179307872,202.9585799,0.888,7,0.416815529
22.69117083,4.656216954,2.462254213,265556.5658,69,76,10.60960645,0.090176318,24.11905324,4.441624365,0.793241251,2.261646531,1.138312513,68.2,23.8,5.7,24,87,14.47368421,0.177060671,10.95670015,8.4,10.1,12,0.024422161,188.9602938,4,32,17,408000,1,5,5,0,0,0,391,4.545454545,0.795755428,1.333496271,375,-1.832460733,0.763192546,-4.848469811,510.5596443,456,558.8067883,81.85005112,5.064201462,5.926367572,4.692535748,0.274139319,0.029708671,10.27387297,21.73527321,58958,12.3,0,12.5,0,1,0,5.479452055,0.15670887,2.238798501,0.00814072,93.85538417,0.32155846,-3.681916041,0.093618286,-26.9069863,0.352,63,0.130354357
7.806264349,2.074143657,0.894836585,246976.8538,69,76,10.60960645,0.090176318,25.04445009,8.661417323,0.793241251,2.261646531,1.138312513,68.2,23.8,8.1,36,8,-11.11111111,0.091601305,-10.7039942,8.4,10.1,4,0.045800653,23.13051962,2,10,15,136000,0,5,5,0,0,0,34,-10.52631579,0.389305548,-10.11652048,50,-16.66666667,0.572508158,-16.28499456,510.5596443,456,558.8067883,91.62451132,2.660011942,3.968048311,0.518257303,0.415732489,0.043939206,14.92919028,22.05860814,50996,9.2,0,12.7,0,0,0,-15.38461538,0.125951795,-14.9970714,0.011450163,0,0.366405221,-2.586175489,0.114501632,25.57250816,0.33,13,0.147991303
13.2933373,4.655082272,2.803562026,157539.4468,69,76,10.60960645,0.090176318,21.35172414,8.937931034,0.793241251,2.261646531,1.138312513,68.2,23.8,9,31.7,4,100,0.143807298,99.76990832,8.4,10.1,2,0.071903649,199.946082,0,5,11,683000,0,5,5,0,0,0,14,-17.64705882,0.503325544,-17.74180246,94,4.444444444,3.379471508,4.324285457,510.5596443,456,558.8067883,95.31401836,0.50026993,2.414972107,0.403095195,0.511067123,0.014396257,22.4761562,18.2688501,45990,11.2,0,17.2,0,0,0,-15.38461538,0.39547007,-15.48196186,0,0,0.79094014,-4.457869933,0.647132842,-14.384325,0.396,7,0.251310404
25.6744104,6.427065527,3.860603701,349483.2475,69,76,10.60960645,0.090176318,32.61332522,9.59841801,0.793241251,2.261646531,1.138312513,68.2,23.8,8.3,29.5,5,0,0.112933098,-1.118037674,8.4,10.1,1,0.02258662,401.9158826,0,2,0,0,0,5,5,0,0,0,27,3.846153846,0.609838732,2.685114723,45,12.5,1.016397886,11.24220762,510.5596443,456,558.8067883,92.51568197,1.075658416,1.118684753,0.837881293,1.897687901,0.015851808,14.4047646,21.43390928,40930,14.2,0,19.9,0,1,0,-11.11111111,0.180692957,-12.10492238,0.02258662,0,0.496905633,-12.98387315,0.045173239,-34.07869178,0.434,9,0.204843409
16.69313118,5.086357427,2.325823397,287878.5922,69,76,10.60960645,0.090176318,29.61443806,8.154224774,0.793241251,2.261646531,1.138312513,68.2,23.8,6.5,29.2,5,0,0.116365667,-0.9588531,8.4,10.1,3,0.0698194,-2.281048873,0,11,8,96000,0,5,5,0,0,0,18,-5.263157895,0.418916403,-6.171545042,29,-9.375,0.674920871,-10.24396062,510.5596443,456,558.8067883,93.99867752,0.49022961,1.427366213,2.601637139,0.346580933,0.034202066,12.13717309,20.65576761,47442,15.2,0,19.3,0,0,0,16.66666667,0.162911934,15.54800472,0.023273133,-0.9588531,0.372370136,-20.76708248,0.046546267,98.0822938,0.375,6,0.140469167
26.88881969,7.811394606,3.342995289,282021.0009,69,76,10.60960645,0.090176318,30.05393743,7.968356706,0.793241251,2.261646531,1.138312513,68.2,23.8,6.6,28.2,12,-7.692307692,0.120713416,-9.530865879,8.4,10.1,3,0.030178354,65.88238435,1,11,10,54000,0,5,5,0,0,0,84,-1.176470588,0.844993914,-3.144809353,77,6.944444444,0.774577755,4.814355619,510.5596443,456,558.8067883,92.08191541,0.847715119,1.827094474,3.317938746,0.43550478,0.030384054,12.59419057,21.13919948,43901,16.7,0,18.1,0,1,0,-12.5,0.140832319,-14.24279995,0.030178354,-1.991771369,0.432556408,2.789117833,0.07041616,-14.24279995,0.478,15,0.152735493
43.43622301,22.26741862,10.27912904,,69,76,10.60960645,0.090176318,27.97494781,12.52609603,0.793241251,2.261646531,1.138312513,68.2,23.8,9.2,28.5,0,0,0,0,8.4,10.1,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0.219587176,3.95256917,6,-14.28571429,1.317523057,-10.89779785,510.5596443,456,558.8067883,96.92516392,0.226090889,0.836536288,0.293918155,0.678272666,0.022609089,21.04906172,17.49943477,41928,13.6,0,22.2,0,0,0,-50,0.219587176,-48.02371542,0,0,0.878348704,-16.83794466,0,0,0.215,1,0.216450216
13.9997962,3.061371174,1.854392303,281223.7204,69,76,10.60960645,0.090176318,25.41961288,8.077994429,0.793241251,2.261646531,1.138312513,68.2,23.8,8.2,30.8,10,11.11111111,0.099930049,10.3405394,8.4,10.1,2,0.01998601,47.04787469,0,23,8,34000,0,5,5,0,0,0,68,3.03030303,0.679524333,2.315772898,72,-1.369863014,0.719496353,-2.053877354,510.5596443,456,558.8067883,91.89731682,1.206301103,4.297816654,1.110859662,0.415219466,0.015742918,14.98037055,22.67373786,50327,11.6,0,15.7,0,1,0,16.66666667,0.139902069,15.85756637,0.009993005,0,0.44968522,-2.85235118,0.109923054,36.54641751,0.392,15,0.150204278
37.63920532,17.3425151,8.755816569,134645.3667,69,76,10.60960645,0.090176318,19.34911243,15.32544379,0.793241251,2.261646531,1.138312513,68.2,23.8,11.1,30.6,1,0,0.104112441,1.520041645,8.4,10.1,0,0,0,0,0,3,,0,5,5,0,0,0,3,0,0.312337324,1.520041645,12,-14.28571429,1.249349297,-12.98282145,510.5596443,456,558.8067883,82.17970765,0.76311264,1.483233018,0.128976784,13.03740327,0.118228719,20.29234738,21.95829751,38735,16.9,0,27.2,0,0,0,0,0.208224883,1.520041645,0,0,0.520562207,-15.3999653,0,0,0.813,6,0.615258409
12.81982399,4.111164765,2.282585797,144747.1077,69,76,10.60960645,0.090176318,28.10621943,11.64220825,0.793241251,2.261646531,1.138312513,68.2,23.8,8.8,29.1,1,-75,0.020422751,-74.98417237,8.4,10.1,3,0.061268253,59.36015101,2,7,11,38000,0,5,5,0,0,0,22,0,0.449300521,0.063310528,42,-14.28571429,0.85775554,-14.23144812,510.5596443,456,558.8067883,96.2662084,1.118965787,1.267380097,0.585845962,0.173800969,0.007811279,15.57178566,21.25839713,42256,16,0,20.6,0,0,0,0,0.245073011,0.063310528,0.020422751,0,0.673950781,27.00343259,0.061268253,-39.96201368,0.569,12,0.244414119
14.38960038,3.782358988,2.755277336,210908.5656,69,76,10.60960645,0.090176318,20.86051569,6.663560112,0.793241251,2.261646531,1.138312513,68.2,23.8,7.8,25.7,6,-40,0.166158959,-40.58654112,8.4,10.1,1,0.02769316,95.76590496,2,0,8,54000,0,5,5,0,0,0,17,21.42857143,0.470783716,20.24152392,35,9.375,0.969260593,8.305784409,510.5596443,456,558.8067883,95.30698659,0.371858205,2.803865154,0.534715813,0.135714673,0.024428641,14.9204712,24.30106943,51019,10,0,14.4,0,0,0,0,0.221545278,-0.977568541,0,0,0.443090557,-0.977568541,0.276931598,23.77803932,0.416,5,0.138715495
6.986669181,2.134690385,1.239035333,147987.9954,69,76,10.60960645,0.090176318,27.55748084,8.83038987,0.793241251,2.261646531,1.138312513,68.2,23.8,10.3,30.3,6,100,0.324815938,101.8731052,8.4,10.1,1,0.05413599,93.48486436,1,4,8,17000,0,5,5,0,0,0,5,66.66666667,0.270679948,68.2275877,24,-11.11111111,1.299263751,-10.27861989,510.5596443,456,558.8067883,94.43073854,0.414676395,3.90005774,0.446170805,0.241457141,0.026245341,19.1695974,23.03291166,43571,13.1,0,24.3,0,0,0,-14.28571429,0.324815938,-13.4829549,0,0,0.595495886,0.93655262,0.108271979,0.93655262,0.539,3,0.16180357
12.69796279,3.003774388,1.811687159,175480.55,69,76,10.60960645,0.090176318,20.66115702,8.089156023,0.793241251,2.261646531,1.138312513,68.2,23.8,9.3,30.2,0,-100,0,-100,8.4,10.1,2,0.085113627,-50.21399212,0,9,10,23000,0,5,5,0,0,0,10,0,0.425568133,0.272363605,19,-29.62962963,0.808579454,-29.43796635,510.5596443,456,558.8067883,96.69438933,0.36306835,1.418499599,0.5234939,0.147760375,0.021108625,13.80081901,24.86173851,51738,9.2,0,13.2,0,1,0,-40,0.12767044,-39.83658184,0.042556813,0,0.553238573,-18.52870457,0,0,0.508,5,0.21161334
19.25548167,7.098553901,4.336512627,249695.115,69,76,10.60960645,0.090176318,14.80996068,7.47051114,0.793241251,2.261646531,1.138312513,68.2,23.8,10.5,27.7,1,,0.164527805,0,8.4,10.1,1,0.164527805,-100,0,0,0,0,0,5,5,0,0,0,3,-40,0.493583416,-38.16386969,17,13.33333333,2.796972688,16.80157947,510.5596443,456,558.8067883,97.56592292,0.050709939,0.591615957,0.304259635,0.557809331,0,25.3887762,16.5821501,35532,17.5,0,26.4,0,0,0,50,0.493583416,54.59032577,0,0,1.151694636,3.060217177,0,-100,0.484,3,0.483558994
35.56066758,14.1713077,5.894814179,273781.0127,69,76,10.60960645,0.090176318,30.23178808,9.238410596,0.793241251,2.261646531,1.138312513,68.2,23.8,9.4,30.4,4,33.33333333,0.201146535,32.90422072,8.4,10.1,2,0.100573268,45.04741065,0,8,9,19000,0,5,5,0,0,0,11,0,0.553152972,-0.321834456,17,-10.52631579,0.854872775,-10.81427293,510.5596443,456,558.8067883,87.96029146,1.907183725,2.538021419,0.249400949,5.922049978,0.092914079,16.15237909,22.64658419,38812,18.2,0,27.4,0,0,0,0,0.150859901,-0.321834456,0.050286634,0,0.603439606,-0.321834456,0.050286634,-80.06436689,0.452,6,0.301734976
9.105901205,1.946466547,1.336578166,200318.7421,69,76,10.60960645,0.090176318,20.11941379,6.386828297,0.793241251,2.261646531,1.138312513,68.2,23.8,8.6,32.3,13,8.333333333,0.160825405,7.224978247,8.4,10.1,2,0.02474237,44.44265752,2,9,12,,0,5,5,0,0,0,46,0,0.569074512,-1.023097002,67,-8.219178082,0.828869397,-9.15818492,510.5596443,456,558.8067883,90.69975862,0.750424205,6.637908372,0.658413594,0.253327916,0.015534259,13.19456062,23.72798318,50963,10.9,0,15.3,0,0,0,-6.25,0.185567776,-7.20915344,0.02474237,0,0.408249106,5.362509643,0.061855925,-29.30221214,0.396,12,0.148920328
14.5114489,5.426074618,2.829422595,123816.9858,69,76,10.60960645,0.090176318,35.48132562,12.78274592,0.793241251,2.261646531,1.138312513,68.2,23.8,9.2,29.9,4,33.33333333,0.151223016,33.75675778,8.4,10.1,1,0.037805754,-100,1,3,2,,0,5,5,0,0,0,9,80,0.340251786,80.571623,25,13.63636364,0.945143851,13.99723674,510.5596443,456,558.8067883,92.65676568,2.043954395,2.576507651,0.423792379,1.353885389,0.0150015,17.54050405,21.27587759,40228,15.5,0,25.7,0,0,0,-22.22222222,0.264640278,-21.97522463,0,0,0.793920835,17.03716306,0.075611508,0.317568334,0.676,7,0.263237064
27.71758062,6.604690361,2.804538451,431088.3502,69,76,10.60960645,0.090176318,35.0792122,6.496396426,0.793241251,2.261646531,1.138312513,68.2,23.8,8,28.6,21,-8.695652174,0.126978752,-10.07419976,8.4,10.1,5,0.030233036,58.17230846,0,0,13,,0,5,5,0,0,0,104,-3.703703704,0.628847154,-5.157621614,108,-6.086956522,0.653033583,-7.504891179,510.5596443,456,558.8067883,78.04790117,6.402244842,11.77219906,1.407832911,0.308245106,0.040258133,11.22360689,25.73456071,52028,13.2,0,19.5,0,1,0,-18.75,0.157211788,-19.97674324,0.006046607,0,0.405122686,6.432917184,0.078605894,16.39746438,0.444,29,0.176458061
0.348933217,0.085907862,0.07005008,130146.41,69,76,10.60960645,0.090176318,16.41874825,4.546730283,0.793241251,2.261646531,1.138312513,68.2,23.8,9.3,34,1,-50,0.049224711,-49.78587251,8.4,10.1,0,0,,0,3,5,13000,0,5,5,0,0,0,5,-28.57142857,0.246123554,-28.26553215,26,8.333333333,1.279842481,8.797276233,510.5596443,456,558.8067883,95.86857198,0.306211724,2.250413143,0.286769709,0.364537766,0.024302518,16.49168854,23.56858171,50099,10,0,12.9,0,1,0,0,0.246123554,0.428254984,0,0,0.492247108,-22.74749617,0.246123554,0.428254984,0.294,4,0.196860082
20.88341472,4.782567709,2.703257039,308656.8329,69,76,10.60960645,0.090176318,24.98919953,8.689748812,0.793241251,2.261646531,1.138312513,68.2,23.8,7.4,24.2,15,15.38461538,0.131950492,13.16074209,8.4,10.1,9,0.079170295,-12.56705776,1,4,8,30000,0,5,5,0,0,0,85,8.974358974,0.747719456,6.874034196,85,1.19047619,0.747719456,-0.75982539,510.5596443,456,558.8067883,91.08410824,1.35469914,1.518693627,4.123414575,0.382072262,0.0235524,13.26000105,21.33847415,47271,12.9,0,14.2,0,1,0,-23.52941176,0.114357093,-25.00327289,0.026390098,47.10896472,0.325477881,-6.956723171,0.043983497,-38.70459803,0.524,18,0.160115283
15.38591877,4.173750403,2.532697027,65886.99875,69,76,10.60960645,0.090176318,21.56273479,8.67768595,0.793241251,2.261646531,1.138312513,68.2,23.8,8.7,31.2,1,0,0.063544513,0.400330431,8.4,10.1,1,0.063544513,87.17811478,0,12,8,25000,0,5,5,0,0,0,6,20,0.381267078,20.48039652,17,-10.52631579,1.08025672,-10.1681254,510.5596443,456,558.8067883,95.64029461,0.231646472,3.100498931,0.338560228,0.213827512,0,15.44903778,25.83155144,46595,11.9,0,20.4,0,0,0,0,0.254178052,0.400330431,0,0,0.698989642,-7.966363771,0.063544513,0.400330431,0.189,3,0.189777328
30.14877501,10.36933525,8.152926508,288425.3126,69,76,10.60960645,0.090176318,34.67957276,16.4552737,0.793241251,2.261646531,1.138312513,68.2,23.8,9.7,30.1,5,25,0.24990004,26.84301279,8.4,10.1,1,0.049980008,1.122005458,1,1,7,10000,0,5,5,0,0,0,9,-18.18181818,0.449820072,-16.97548253,32,18.51851852,1.599360256,20.26596769,510.5596443,456,558.8067883,95.65500325,0.350402963,1.621865145,0.31035691,0.860990139,0,19.95294589,21.09926415,37762,13.5,0,22.5,0,0,0,0,0.24990004,1.474410236,0.049980008,1.474410236,0.949620152,-12.36300934,0.049980008,1.474410236,0.645,7,0.347067281
17.06146892,4.368441992,2.896207355,231861.9263,69,76,10.60960645,0.090176318,29.48578867,9.524842699,0.793241251,2.261646531,1.138312513,68.2,23.8,10,28.7,2,100,0.068017957,101.5508094,8.4,10.1,2,0.068017957,54.20599958,0,0,9,77000,0,5,5,0,0,0,14,27.27272727,0.476125697,28.25960599,31,-8.823529412,1.054278329,-8.116542767,510.5596443,456,558.8067883,96.5904742,0.528824409,1.182896705,0.431409387,0.309640608,0.03479108,18.33141982,21.92533834,45092,11.4,0,16.9,0,0,0,0,0.20405387,0.775404707,0,0,0.646170589,-20.21947127,0.068017957,101.5508094,0.305,5,0.169370956
15.84970915,4.8061238,2.686707629,235867.6882,69,76,10.60960645,0.090176318,21.70827633,7.335841313,0.793241251,2.261646531,1.138312513,68.2,23.8,8.3,31.4,7,-12.5,0.086866957,-12.23288411,8.4,10.1,2,0.024819131,49.27200652,0,1,5,8000,0,5,5,0,0,0,35,2.941176471,0.434334785,3.255430462,61,-6.153846154,0.756983483,-5.86735702,510.5596443,456,558.8067883,92.34792859,0.505881486,3.149480612,2.488887797,0.485007736,0.012278677,16.83897743,22.35947054,48059,11.5,0,17.1,0,0,0,0,0.124095653,0.305275306,0.012409565,0.305275306,0.434334785,3.255430462,0.099276522,0.305275306,0.372,11,0.136358002
20.74731175,4.943167202,2.824195397,307775.3614,69,76,10.60960645,0.090176318,25.70457725,7.615430742,0.793241251,2.261646531,1.138312513,68.2,23.8,8.8,30.9,13,-13.33333333,0.098775188,-14.39944686,8.4,10.1,5,0.037990457,17.51071429,1,12,3,,0,5,5,0,0,0,72,-6.493506494,0.547062578,-7.643758849,103,-2.830188679,0.78260341,-4.025504642,510.5596443,456,558.8067883,90.26129506,0.61165273,2.231786548,5.30123897,0.422189568,0.018647949,14.1634903,24.51757756,50192,11.9,0,18.7,0,1,0,-12.5,0.212746558,-13.57636462,0.022794274,-1.230130991,0.341914111,-17.69177583,0.091177096,-8.827813223,0.374,22,0.167883824
18.01486455,8.105334132,4.244300574,280577.4415,69,76,10.60960645,0.090176318,33.58851675,11.59489633,0.793241251,2.261646531,1.138312513,68.2,23.8,9,30.6,4,0,0.095310713,0.781547846,8.4,10.1,1,0.023827678,101.4979835,0,3,10,9000,0,5,5,0,0,0,23,9.523809524,0.548036599,10.3797905,53,6,1.262866946,6.828440717,510.5596443,456,558.8067883,96.43344751,0.253898297,1.250329349,0.519772929,0.517377662,0.019162136,19.77053343,20.52025198,38099,14.5,0,21.4,0,0,0,-8.333333333,0.262104461,-7.616914475,0,0,0.905451773,16.05147934,0.142966069,0.781547846,0.378,8,0.189784831
1.66016275,0.366873842,0.263849136,119326.485,69,76,10.60960645,0.090176318,35.09208561,11.00049776,0.793241251,2.261646531,1.138312513,68.2,23.8,9.3,33.6,3,50,0.203707476,51.33428397,8.4,10.1,0,0,0,0,2,6,,0,5,5,0,0,0,4,-33.33333333,0.271609968,-32.74031824,19,11.76470588,1.290147348,12.75887825,510.5596443,456,558.8067883,95.41028304,0.486886523,2.53830174,0.441443781,0.525837445,0,21.07244871,20.02726565,43976,11.9,0,21.4,0,0,0,-60,0.135804984,-59.64419094,0,0,0.611122428,0.889522645,0,0,0.531,2,0.134390539
29.67358447,18.40493613,2.926194648,102784.62,69,76,10.60960645,0.090176318,74.82435597,9.601873536,0.793241251,2.261646531,1.138312513,68.2,23.8,12.5,35.7,0,0,0,0,8.4,10.1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,510.5596443,456,558.8067883,10.56238185,0.448960302,4.206049149,0.02362949,83.60113422,0,11.38941399,32.58506616,31509,29.8,0,47.9,1,0,0,0,0,0,0,0,0.664746288,1.041435852,0,0,0.656,2,0.441793682
13.09210475,3.233806417,1.857092944,423693.4163,69,76,10.60960645,0.090176318,52.09907971,6.962609137,0.793241251,2.261646531,1.138312513,68.2,23.8,10,32.3,76,22.58064516,0.079206187,21.64345711,8.4,10.1,15,0.0156328,54.4583839,3,8,0,0,0,5,5,0,0,0,580,-2.356902357,0.604468271,-3.103430848,574,-5.123966942,0.598215151,-5.849339892,510.5596443,456,558.8067883,54.3356529,26.25143104,13.2989707,3.377209874,0.549942758,0.031232359,11.51513873,24.94125468,40582,21.9,0,34.6,0,1,1,-2.463054187,0.206352962,-3.208771096,0.00312656,-0.764548144,0.328288802,-4.98733333,0.05940464,-27.48178518,0.715,368,0.385755152
14.40523156,5.346524092,1.875886005,254337.4,69,76,10.60960645,0.090176318,31.08011954,12.15312367,0.793241251,2.261646531,1.138312513,68.2,23.8,9.2,28.9,2,-33.33333333,0.045703839,-34.36319317,8.4,10.1,1,0.02285192,94.27302997,0,6,25,18000,0,5,5,0,0,0,20,33.33333333,0.457038391,31.27361365,27,-15.625,0.617001828,-16.92841636,510.5596443,456,558.8067883,92.3600385,1.063282072,3.718129519,0.629015289,1.038658698,0.089539543,13.93011439,26.12316164,44941,15.4,0,24.1,0,0,0,-25,0.137111517,-26.15859232,0.045703839,96.91042048,0.594149909,11.29719418,0.137111517,-15.6098198,0.507,7,0.161171486
11.84250901,4.162985336,2.391676299,193555.492,69,76,10.60960645,0.090176318,28.45857418,10.36608863,0.793241251,2.261646531,1.138312513,68.2,23.8,8.2,27.9,4,-33.33333333,0.1076745,-32.98698036,8.4,10.1,1,0.026918625,-100,0,3,9,,0,5,5,0,0,0,14,16.66666667,0.37686075,17.27278437,39,-4.87804878,1.049826375,-4.383862219,510.5596443,456,558.8067883,96.03558152,0.180562931,1.378120021,0.292087095,1.176314392,0.007966012,15.99044079,22.38980351,44421,12.5,0,18.3,0,1,0,0,0.16151175,0.519529462,0,0,0.646047,14.87946224,0.134593125,0.519529462,0.266,6,0.160788938
11.95920191,3.742683342,3.188406829,341078.5191,69,76,10.60960645,0.090176318,26.41098278,9.849640445,0.793241251,2.261646531,1.138312513,68.2,23.8,9.2,26.9,8,33.33333333,0.222655163,34.31672697,8.4,10.1,1,0.027831895,0.360325131,0,0,0,,0,5,5,0,0,0,27,-18.18181818,0.751461175,-17.57837209,71,-2.739726027,1.97606457,-2.022387519,510.5596443,456,558.8067883,96.00533363,0.416689816,1.069503861,0.522251236,0.819489972,0.013889661,21.66787044,18.44269126,44038,11.4,0,18.5,0,0,0,16.66666667,0.194823267,17.5271361,0.027831895,0.737545227,0.640133593,-7.321458391,0.194823267,41.03256332,0.444,8,0.221459418
14.56183481,2.98402118,1.456072445,210554.086,69,76,10.60960645,0.090176318,20.1662582,7.296151553,0.793241251,2.261646531,1.138312513,68.2,23.8,9.2,28.9,27,0,0.152408907,-1.937286557,8.4,10.1,4,0.022579097,49.3609236,1,10,5,178000,0,5,5,0,0,0,112,-3.448275862,0.632214727,-5.318759434,166,11.40939597,0.937032542,9.251076722,510.5596443,456,558.8067883,89.62675797,0.951922805,3.598856787,2.947451824,1.538809814,0.031127083,11.79093919,25.14162823,55556,9.1,0,12.3,0,1,0,-13.79310345,0.141119359,-15.46317807,0.011289549,-1.937286557,0.417713302,0.786677705,0.101605938,-26.45296492,0.406,27,0.154186154
30.17216042,4.051081048,4.748977302,174335.2397,69,76,10.60960645,0.090176318,9.959532374,2.720323741,0.793241251,2.261646531,1.138312513,68.2,23.8,8.2,26.2,15,-11.76470588,0.173790131,-12.67454833,8.4,10.1,4,0.046344035,-0.296876444,0,7,8,76000,0,5,5,0,0,0,53,0,0.614058463,-1.031154777,79,-2.469135802,0.91529469,-3.474829968,510.5596443,456,558.8067883,93.39545113,1.324150703,2.264019909,1.741998958,0.201400544,0.023149488,15.28792175,23.58006829,73471,5.7,0,6,0,1,0,7.692307692,0.162204122,6.581833317,0.011586009,-1.031154777,0.289650218,-8.36218035,0.150618114,-8.100358008,0.14,11,0.128173757
0,0,0,72326.56667,69,76,10.60960645,0.090176318,24.20886076,10.5221519,0.793241251,2.261646531,1.138312513,68.2,23.8,9.4,28.8,0,-100,0,-100,8.4,10.1,0,0,,0,10,7,,0,5,5,0,0,0,4,33.33333333,0.548471137,34.86905252,10,0,1.371177842,1.151789387,510.5596443,456,558.8067883,97.8042576,0.240996117,0.963984469,0.174052751,0.227607444,0.013388673,17.90065604,22.8142991,43912,12.3,0,20.7,0,0,0,0,0.274235568,1.151789387,0,0,0.822706705,51.72768408,0.411353353,203.4553682,0.408,3,0.407664085
